ts,oid,trader,side,type,price,qty
522.600000,5543,N5,buy,cancel,100.05,47
522.600000,5548,N5,buy,limit,99.99,10
522.900000,5490,N1,sell,cancel,100.38,40
522.900000,5549,N1,sell,limit,100.07,29
522.900000,5550,N2,sell,limit,100.08,96
522.900000,5495,N10,sell,cancel,100.18,91
522.900000,5551,N10,sell,limit,100.03,87
523.400000,5512,N1,sell,cancel,100.38,94
523.400000,5552,N1,buy,market,,53
523.400000,5487,N7,sell,cancel,100.28,92
523.400000,5553,N7,sell,limit,100.17,87
523.600000,5554,N8,buy,market,,49
523.600000,5555,N14,sell,limit,100.05,54
523.700000,5556,N0,sell,limit,100.03,87
523.700000,5557,N12,sell,limit,100.18,75
523.800000,5493,N2,sell,cancel,100.60,53
523.800000,5558,N2,sell,limit,100.13,66
523.900000,5559,N12,buy,market,,26
524.000000,5560,N11,buy,market,,56
524.000000,5561,CA,sell,limit,100.18,64
524.100000,5507,N3,sell,cancel,100.20,48
524.100000,5562,N3,buy,market,,31
524.100000,5530,N9,buy,cancel,99.96,31
524.100000,5563,N9,buy,limit,100.01,89
524.200000,5564,N3,sell,limit,100.24,89
524.200000,5518,N4,sell,cancel,100.13,40
524.200000,5565,N4,sell,limit,100.11,27
524.200000,5566,N13,buy,limit,100.05,36
524.300000,5567,N11,buy,limit,100.02,95
524.400000,5568,N5,sell,limit,100.25,48
524.400000,5427,N10,sell,cancel,100.26,27
524.400000,5569,N10,buy,market,,34
524.400000,5567,N11,buy,cancel,100.02,95
524.400000,5570,N11,buy,limit,100.11,28
524.400000,5508,N14,sell,cancel,100.21,47
524.400000,5571,N14,buy,market,,23
524.500000,5572,N12,sell,limit,100.15,79
524.600000,5448,N10,sell,cancel,100.15,81
524.600000,5573,N10,buy,limit,100.04,80
524.600000,5574,N11,buy,limit,100.12,35
524.700000,5575,N0,buy,limit,99.96,75
525.000000,5576,N9,buy,limit,100.09,61
525.000000,5539,MM,sell,cancel,100.14,80
525.000000,5577,MM,buy,limit,100.04,80
525.000000,5578,MM,sell,limit,100.14,80
525.100000,5553,N7,sell,cancel,100.17,87
525.100000,5579,N7,buy,limit,99.86,48
525.100000,5580,N9,buy,market,,97
525.200000,5506,N0,buy,cancel,99.83,31
525.200000,5581,N0,buy,market,,81
525.200000,5582,N14,sell,limit,100.12,55
525.300000,5583,N12,buy,limit,100.10,64
525.400000,5584,N0,sell,limit,100.25,60
525.400000,5585,N1,buy,limit,99.92,84
525.400000,5586,N4,buy,limit,99.98,32
525.900000,5587,N6,buy,limit,99.79,95
526.000000,5563,N9,buy,cancel,100.01,89
526.000000,5588,N9,sell,market,,21
526.000000,5589,CA,buy,market,,33
526.200000,5590,N0,buy,limit,99.88,11
526.500000,5527,N3,buy,cancel,100.01,60
526.500000,5591,N3,buy,limit,100.02,45
526.600000,5592,N5,buy,limit,100.02,94
526.600000,5576,N9,buy,cancel,100.09,22
526.600000,5593,N9,buy,market,,89
526.700000,5586,N4,buy,cancel,99.98,32
526.700000,5594,N4,buy,limit,100.05,94
526.700000,5595,N10,sell,limit,100.21,10
526.800000,5566,N13,buy,cancel,100.05,8
526.800000,5596,N13,sell,market,,96
527.200000,5568,N5,sell,cancel,100.25,48
527.200000,5597,N5,sell,market,,50
527.300000,5598,N0,buy,limit,99.90,39
527.500000,5599,N1,sell,limit,100.03,99
527.500000,5600,N13,sell,limit,100.01,22
527.600000,5584,N0,sell,cancel,100.25,60
527.600000,5601,N0,buy,limit,99.99,74
527.600000,5602,N7,sell,limit,100.16,43
527.600000,5603,N11,sell,limit,100.06,66
527.700000,5595,N10,sell,cancel,100.21,10
527.700000,5604,N10,buy,limit,99.96,88
527.800000,5605,N1,buy,market,,11
527.800000,5485,CB,buy,cancel,99.91,1
527.800000,5606,CB,sell,limit,100.10,37
527.900000,5607,N9,sell,limit,100.08,88
527.900000,5608,CA,sell,limit,100.03,71
528.000000,5609,MM,buy,limit,99.93,80
528.000000,5610,MM,sell,limit,100.03,80
528.000000,5606,CB,sell,cancel,100.10,37
528.000000,5611,CB,buy,limit,99.85,18
528.100000,5612,N2,sell,limit,100.09,19
528.200000,5613,CB,sell,market,,94
528.400000,5614,N5,sell,limit,100.33,89
528.400000,5615,N7,sell,limit,100.00,94
528.400000,5616,N9,sell,limit,100.24,54
528.500000,5617,N6,sell,limit,100.11,11
528.600000,5618,N2,buy,limit,99.70,30
528.700000,5572,N12,sell,cancel,100.15,18
528.700000,5619,N12,buy,market,,12
529.200000,5564,N3,sell,cancel,100.24,89
529.200000,5620,N3,sell,market,,75
529.400000,5621,N3,buy,limit,99.96,35
529.400000,5622,N8,sell,market,,72
529.400000,5439,N12,sell,cancel,100.44,25
529.400000,5623,N12,buy,limit,99.94,34
529.500000,5624,N12,sell,limit,99.99,27
529.600000,5614,N5,sell,cancel,100.33,89
529.600000,5625,N5,sell,limit,100.08,50
529.700000,5626,N7,sell,limit,100.04,49
529.700000,5627,N14,sell,limit,100.14,49
529.700000,5628,CB,sell,limit,100.16,54
529.800000,5629,N9,buy,market,,47
529.900000,5630,N2,sell,limit,99.98,29
530.200000,5612,N2,sell,cancel,100.09,19
530.200000,5631,N2,sell,limit,100.16,73
530.300000,5579,N7,buy,cancel,99.86,48
530.300000,5632,N7,sell,limit,100.02,40
530.300000,5633,N12,sell,limit,99.95,79
530.400000,5634,N1,sell,limit,100.10,96
530.400000,5635,N4,sell,limit,100.18,13
530.600000,5636,N7,sell,limit,100.10,52
531.000000,5609,MM,buy,cancel,99.93,80
531.000000,5610,MM,sell,cancel,100.03,65
531.000000,5637,MM,buy,limit,99.91,80
531.000000,5638,MM,sell,limit,100.01,80
531.200000,5639,N1,sell,limit,99.96,86
531.200000,5640,N3,sell,market,,40
531.200000,5617,N6,sell,cancel,100.11,11
531.200000,5641,N6,buy,limit,99.88,91
531.300000,5642,N13,sell,limit,100.16,38
531.500000,5643,N11,sell,limit,99.98,86
531.600000,5587,N6,buy,cancel,99.79,95
531.600000,5644,N6,sell,market,,71
531.600000,5645,N8,sell,limit,100.11,90
531.800000,5646,N5,sell,limit,100.05,23
531.800000,5647,N13,sell,market,,72
531.800000,5611,CB,buy,cancel,99.85,18
531.800000,5648,CB,buy,limit,99.99,73
531.900000,5649,N8,buy,limit,100.04,60
532.000000,5650,N9,buy,market,,90
532.300000,5627,N14,sell,cancel,100.14,49
532.300000,5651,N14,buy,limit,99.49,61
532.400000,5652,N7,buy,limit,100.05,37
532.500000,5653,N3,buy,limit,99.94,27
532.600000,5561,CA,sell,cancel,100.18,64
532.600000,5654,CA,buy,limit,99.95,36
532.800000,5641,N6,buy,cancel,99.88,91
532.800000,5655,N6,buy,limit,99.95,58
532.900000,5607,N9,sell,cancel,100.08,88
532.900000,5656,N9,buy,market,,48
532.900000,5651,N14,buy,cancel,99.49,61
532.900000,5657,N14,buy,limit,99.86,33
533.000000,5655,N6,buy,cancel,99.95,58
533.000000,5658,N6,buy,market,,44
533.000000,5659,N9,buy,limit,100.02,67
533.100000,5660,N1,sell,limit,100.08,79
533.200000,5661,N7,buy,limit,99.98,84
533.400000,5662,N1,buy,limit,100.07,71
533.700000,5625,N5,sell,cancel,100.08,50
533.700000,5663,N5,buy,limit,100.07,93
533.900000,5664,N2,buy,limit,100.18,91
534.000000,5637,MM,buy,cancel,99.91,80
534.000000,5665,MM,buy,limit,100.13,80
534.000000,5666,MM,sell,limit,100.23,80
534.300000,5598,N0,buy,cancel,99.90,39
534.300000,5667,N0,sell,limit,100.40,67
534.300000,5661,N7,buy,cancel,99.98,84
534.300000,5668,N7,sell,limit,100.30,67
534.300000,5557,N12,sell,cancel,100.18,75
534.300000,5669,N12,buy,limit,100.16,44
534.400000,5616,N9,sell,cancel,100.24,54
534.400000,5670,N9,sell,limit,100.51,76
534.400000,5671,N14,buy,limit,100.08,46
534.500000,5672,N8,buy,limit,100.10,18
534.600000,5673,N6,buy,limit,100.17,54
534.600000,5674,N10,buy,market,,94
534.700000,5667,N0,sell,cancel,100.40,67
534.700000,5675,N0,sell,limit,100.24,72
534.800000,5618,N2,buy,cancel,99.70,30
534.800000,5676,N2,buy,limit,100.07,25
534.800000,5642,N13,sell,cancel,100.16,38
534.800000,5677,N13,buy,limit,100.17,85
534.900000,5678,N1,buy,limit,100.21,32
534.900000,5679,N3,sell,limit,100.24,63
535.300000,5635,N4,sell,cancel,100.18,13
535.300000,5680,N4,buy,limit,100.02,89
535.400000,5681,N11,sell,limit,100.54,29
535.700000,5671,N14,buy,cancel,100.08,46
535.700000,5682,N14,sell,limit,100.37,45
536.100000,5585,N1,buy,cancel,99.92,11
536.100000,5683,N1,buy,limit,99.93,72
536.300000,5684,N12,buy,limit,100.18,94
536.500000,5685,N13,sell,limit,100.20,76
536.700000,5686,N3,buy,market,,97
536.700000,5680,N4,buy,cancel,100.02,89
536.700000,5687,N4,buy,limit,100.11,33
536.900000,5688,N10,sell,limit,100.68,35
537.000000,5672,N8,buy,cancel,100.10,6
537.000000,5689,N8,buy,limit,100.14,21
537.000000,5681,N11,sell,cancel,100.54,29
537.000000,5690,N11,buy,limit,100.15,13
537.000000,5666,MM,sell,cancel,100.23,59
537.000000,5691,MM,buy,limit,100.15,80
537.000000,5692,MM,sell,limit,100.25,80
537.100000,5590,N0,buy,cancel,99.88,11
537.100000,5693,N0,sell,limit,100.23,98
537.200000,5689,N8,buy,cancel,100.14,21
537.200000,5694,N8,buy,limit,100.25,25
537.200000,5684,N12,buy,cancel,100.18,31
537.200000,5695,N12,buy,limit,100.18,31
537.300000,5696,N13,buy,market,,35
537.400000,5697,N1,sell,market,,48
537.700000,5698,N7,buy,limit,100.22,80
537.800000,5699,N13,buy,limit,100.34,23
538.100000,5700,N9,buy,limit,100.23,81
538.100000,5701,N13,buy,market,,69
538.300000,5702,N6,buy,limit,100.43,95
538.400000,5703,N3,buy,market,,10
538.400000,5663,N5,buy,cancel,100.07,93
538.400000,5704,N5,buy,limit,100.38,28
538.400000,5659,N9,buy,cancel,100.02,67
538.400000,5705,N9,sell,limit,100.58,29
538.600000,5676,N2,buy,cancel,100.07,25
538.600000,5706,N2,buy,limit,100.25,37
538.700000,5706,N2,buy,cancel,100.25,24
538.700000,5707,N2,sell,limit,100.44,98
538.800000,5708,N12,buy,market,,90
539.100000,5709,N13,buy,market,,17
539.100000,5710,CA,buy,limit,100.40,83
539.400000,5662,N1,buy,cancel,100.07,61
539.400000,5711,N1,sell,limit,100.64,23
539.400000,5712,N5,buy,market,,58
539.400000,5713,N8,buy,limit,100.34,74
539.500000,5687,N4,buy,cancel,100.11,33
539.500000,5714,N4,sell,limit,100.89,36
539.600000,5690,N11,buy,cancel,100.15,13
539.600000,5715,N11,sell,limit,100.50,59
539.800000,5716,N6,sell,limit,100.49,53
539.800000,5717,N7,buy,limit,100.14,47
540.000000,5691,MM,buy,cancel,100.15,63
540.000000,5718,MM,buy,limit,100.45,80
540.000000,5719,MM,sell,limit,100.55,80
540.100000,5720,N7,sell,limit,100.53,51
540.200000,5721,N4,buy,market,,22
540.200000,5722,N7,buy,market,,31
540.200000,5723,N12,buy,limit,100.42,79
540.400000,5724,N5,sell,market,,28
540.700000,5725,N12,sell,limit,100.47,78
540.800000,5726,N2,sell,market,,27
540.800000,5727,N6,buy,limit,100.31,28
540.800000,5728,N7,sell,market,,52
540.800000,5729,N11,buy,market,,41
540.900000,5730,N14,buy,limit,100.24,54
540.900000,5710,CA,buy,cancel,100.40,78
540.900000,5731,CA,sell,limit,100.36,91
541.000000,5732,N5,buy,limit,100.28,28
541.100000,5711,N1,sell,cancel,100.64,23
541.100000,5733,N1,buy,market,,86
541.200000,5734,N0,sell,limit,100.41,42
541.200000,5735,N3,buy,limit,100.18,17
541.200000,5736,N11,sell,limit,100.46,78
541.300000,5737,N3,buy,limit,100.27,42
541.300000,5714,N4,sell,cancel,100.89,36
541.300000,5738,N4,sell,market,,16
541.300000,5654,CA,buy,cancel,99.95,36
541.300000,5739,CA,sell,limit,100.36,45
541.500000,5740,N2,sell,market,,56
541.500000,5713,N8,buy,cancel,100.34,2
541.500000,5741,N8,buy,limit,100.32,39
541.500000,5688,N10,sell,cancel,100.68,35
541.500000,5742,N10,sell,market,,41
541.500000,5725,N12,sell,cancel,100.47,30
541.500000,5743,N12,buy,limit,100.34,25
541.600000,5744,N5,buy,limit,100.36,74
541.600000,5745,N7,buy,limit,100.27,15
541.800000,5746,N8,buy,limit,100.33,54
541.800000,5747,N11,buy,limit,100.14,70
542.200000,5735,N3,buy,cancel,100.18,17
542.200000,5748,N3,buy,limit,100.44,12
542.300000,5749,N8,buy,limit,100.37,53
542.500000,5750,N1,sell,limit,100.59,31
542.500000,5743,N12,buy,cancel,100.34,25
542.500000,5751,N12,sell,limit,100.55,80
542.700000,5752,N12,buy,limit,100.37,10
542.800000,5734,N0,sell,cancel,100.41,30
542.800000,5753,N0,buy,market,,96
543.000000,5746,N8,buy,cancel,100.33,54
543.000000,5754,N8,sell,limit,100.39,72
543.000000,5719,MM,sell,cancel,100.55,80
543.000000,5755,MM,buy,limit,100.32,80
543.000000,5756,MM,sell,limit,100.42,80
543.200000,5757,N13,sell,limit,100.51,63
543.300000,5698,N7,buy,cancel,100.22,80
543.300000,5758,N7,sell,market,,87
543.400000,5727,N6,buy,cancel,100.31,26
543.400000,5759,N6,buy,market,,36
543.600000,5737,N3,buy,cancel,100.27,42
543.600000,5760,N3,buy,limit,100.24,54
543.700000,5761,N8,buy,limit,100.24,48
544.400000,5762,N7,sell,limit,100.50,10
544.500000,5763,N0,sell,market,,59
544.600000,5764,CB,buy,limit,100.41,82
545.000000,5765,N5,sell,limit,100.89,26
545.100000,5766,N11,buy,market,,31
545.200000,5767,N2,sell,market,,15
545.200000,5730,N14,buy,cancel,100.24,54
545.200000,5768,N14,buy,market,,44
545.400000,5683,N1,buy,cancel,99.93,72
545.400000,5769,N1,buy,market,,29
545.400000,5761,N8,buy,cancel,100.24,48
545.400000,5770,N8,buy,market,,34
545.400000,5771,N9,sell,limit,100.54,79
545.500000,5750,N1,sell,cancel,100.59,31
545.500000,5772,N1,buy,market,,22
545.500000,5773,N2,buy,limit,100.46,51
545.700000,5774,N4,buy,limit,100.38,40
545.700000,5775,N13,buy,limit,100.50,30
545.700000,5776,CA,sell,limit,100.63,41
545.900000,5657,N14,buy,cancel,99.86,33
545.900000,5777,N14,sell,limit,100.58,38
546.000000,5778,N7,sell,limit,100.55,65
546.000000,5755,MM,buy,cancel,100.32,26
546.000000,5779,MM,buy,limit,100.47,80
546.000000,5780,MM,sell,limit,100.57,80
546.100000,5747,N11,buy,cancel,100.14,70
546.100000,5781,N11,sell,market,,78
546.200000,5765,N5,sell,cancel,100.89,26
546.200000,5782,N5,buy,limit,100.46,61
546.200000,5783,N8,buy,limit,100.54,90
546.300000,5784,N8,sell,limit,100.62,74
546.400000,5785,N0,sell,limit,100.67,43
546.500000,5786,CA,sell,market,,22
546.600000,5787,N13,buy,limit,100.57,99
546.700000,5773,N2,buy,cancel,100.46,51
546.700000,5788,N2,buy,limit,100.56,20
546.700000,5789,N6,sell,limit,100.63,98
546.700000,5751,N12,sell,cancel,100.55,80
546.700000,5790,N12,buy,limit,100.43,47
546.900000,5791,N8,buy,limit,100.62,96
546.900000,5792,N13,sell,limit,100.70,25
547.300000,5793,N6,buy,market,,63
547.400000,5794,N4,sell,limit,100.81,92
547.500000,5795,N2,buy,limit,100.75,39
547.500000,5796,N7,buy,market,,95
547.800000,5797,N0,buy,market,,84
547.900000,5745,N7,buy,cancel,100.27,15
547.900000,5798,N7,buy,limit,100.52,75
547.900000,5799,N9,buy,limit,100.77,74
547.900000,5800,N11,buy,limit,100.62,67
548.000000,5700,N9,buy,cancel,100.23,66
548.000000,5801,N9,sell,limit,100.84,94
548.000000,5802,N10,buy,limit,100.68,86
548.100000,5803,N0,sell,limit,100.86,72
548.100000,5804,N5,buy,limit,100.76,54
548.100000,5717,N7,buy,cancel,100.14,47
548.100000,5805,N7,buy,limit,100.81,54
548.200000,5806,N9,buy,limit,100.78,51
548.300000,5807,N7,buy,limit,100.71,18
548.300000,5808,N8,sell,limit,100.84,96
548.400000,5809,N1,buy,market,,69
548.400000,5810,N5,sell,market,,93
548.400000,5811,N13,buy,limit,100.77,53
548.500000,5801,N9,sell,cancel,100.84,63
548.500000,5812,N9,buy,limit,100.47,16
548.600000,5813,N5,sell,limit,101.08,25
548.700000,5732,N5,buy,cancel,100.28,28
548.700000,5814,N5,buy,limit,100.66,25
548.700000,5790,N12,buy,cancel,100.43,47
548.700000,5815,N12,buy,limit,100.71,30
548.700000,5816,N13,buy,market,,53
548.900000,5817,CA,buy,market,,43
549.000000,5818,N2,sell,limit,100.89,23
549.000000,5779,MM,buy,cancel,100.47,10
549.000000,5819,MM,buy,limit,100.77,80
549.000000,5820,MM,sell,limit,100.87,80
549.100000,5821,N7,buy,limit,100.81,75
549.300000,5822,CB,sell,limit,100.86,96
549.400000,5812,N9,buy,cancel,100.47,16
549.400000,5823,N9,buy,limit,100.74,70
549.400000,5822,CB,sell,cancel,100.86,96
549.400000,5824,CB,buy,limit,100.73,56
549.500000,5825,N12,buy,market,,30
549.500000,5811,N13,buy,cancel,100.77,53
549.500000,5826,N13,sell,limit,101.05,96
549.600000,5827,CA,buy,limit,100.79,35
549.700000,5803,N0,sell,cancel,100.86,42
549.700000,5828,N0,sell,limit,101.02,66
550.000000,5828,N0,sell,cancel,101.02,66
550.000000,5829,N0,buy,limit,100.77,33
550.100000,5830,N14,buy,limit,100.64,85
550.300000,5829,N0,buy,cancel,100.77,33
550.300000,5831,N0,buy,market,,39
550.300000,5827,CA,buy,cancel,100.79,35
550.300000,5832,CA,buy,market,,87
550.500000,5833,N12,buy,limit,100.71,52
550.600000,5834,N4,sell,limit,100.85,85
550.600000,5835,N9,buy,limit,100.74,23
550.600000,5836,N12,sell,limit,100.80,11
550.800000,5835,N9,buy,cancel,100.74,23
550.800000,5837,N9,buy,limit,100.63,23
550.900000,5838,N8,sell,limit,101.16,43
550.900000,5839,N9,buy,limit,100.69,76
551.000000,5840,N14,buy,limit,100.75,98
551.100000,5841,N0,buy,limit,100.73,35
551.100000,5842,N1,buy,limit,100.71,98
551.100000,5843,N9,buy,limit,100.64,15
551.200000,5764,CB,buy,cancel,100.41,31
551.200000,5844,CB,buy,limit,100.79,83
551.300000,5845,N14,sell,market,,73
551.500000,5834,N4,sell,cancel,100.85,85
551.500000,5846,N4,buy,limit,100.65,69
551.600000,5826,N13,sell,cancel,101.05,73
551.600000,5847,N13,buy,limit,100.63,71
551.700000,5848,N12,buy,market,,97
551.800000,5849,CA,buy,limit,100.71,77
551.900000,5850,N6,buy,limit,100.73,75
551.900000,5851,CA,buy,market,,55
552.000000,5819,MM,buy,cancel,100.77,80
552.000000,5852,MM,buy,limit,100.71,80
552.000000,5853,MM,sell,limit,100.81,80
552.100000,5854,N8,buy,limit,100.66,39
552.100000,5855,CB,buy,limit,100.51,37
552.300000,5856,N2,buy,market,,20
552.300000,5857,N3,sell,limit,100.85,91
552.300000,5858,CA,sell,market,,49
552.600000,5859,N14,buy,limit,100.76,26
552.700000,5850,N6,buy,cancel,100.73,75
552.700000,5860,N6,sell,limit,100.93,70
552.800000,5861,N10,buy,market,,97
552.900000,5653,N3,buy,cancel,99.94,27
552.900000,5862,N3,buy,market,,13
553.200000,5774,N4,buy,cancel,100.38,40
553.200000,5863,N4,buy,limit,100.78,56
553.200000,5864,N8,sell,market,,35
553.200000,5865,N12,sell,limit,101.02,13
553.300000,5839,N9,buy,cancel,100.69,76
553.300000,5866,N9,sell,limit,100.89,91
553.500000,5824,CB,buy,cancel,100.73,56
553.500000,5867,CB,buy,limit,100.77,54
553.700000,5868,N0,sell,limit,100.82,85
553.800000,5869,N6,sell,limit,100.83,18
553.800000,5854,N8,buy,cancel,100.66,39
553.800000,5870,N8,sell,limit,101.02,97
554.400000,5871,N2,sell,limit,100.83,94
554.400000,5872,N7,buy,limit,100.78,63
554.400000,5873,N8,sell,limit,100.85,53
554.500000,5874,N6,sell,limit,100.90,67
554.700000,5875,N3,buy,limit,100.81,35
554.900000,5876,N3,sell,limit,100.91,39
554.900000,5877,N14,sell,limit,101.16,56
555.000000,5852,MM,buy,cancel,100.71,80
555.000000,5878,MM,buy,limit,100.83,80
555.000000,5879,MM,sell,limit,100.93,80
555.100000,5880,N2,buy,limit,100.87,97
555.100000,5798,N7,buy,cancel,100.52,75
555.100000,5881,N7,buy,limit,100.87,26
555.100000,5840,N14,buy,cancel,100.75,98
555.100000,5882,N14,buy,limit,100.67,74
555.200000,5883,N1,buy,market,,63
555.200000,5884,N2,sell,limit,100.89,28
555.200000,5874,N6,sell,cancel,100.90,67
555.200000,5885,N6,sell,market,,61
555.200000,5802,N10,buy,cancel,100.68,38
555.200000,5886,N10,sell,limit,101.00,98
555.300000,5887,N7,buy,limit,100.70,93
555.400000,5860,N6,sell,cancel,100.93,70
555.400000,5888,N6,buy,limit,100.85,24
555.400000,5889,N12,buy,limit,100.52,32
555.500000,5890,N5,sell,limit,100.97,45
555.500000,5891,N7,sell,limit,101.01,65
555.500000,5892,N11,buy,limit,100.74,98
555.600000,5893,N4,sell,limit,100.93,55
555.800000,5894,N7,buy,market,,64
555.800000,5886,N10,sell,cancel,101.00,98
555.800000,5895,N10,buy,limit,100.86,44
555.900000,5800,N11,buy,cancel,100.62,67
555.900000,5896,N11,buy,market,,24
556.000000,5887,N7,buy,cancel,100.70,93
556.000000,5897,N7,buy,market,,31
556.000000,5847,N13,buy,cancel,100.63,71
556.000000,5898,N13,buy,limit,100.95,32
556.100000,5899,N8,buy,limit,100.94,43
556.100000,5823,N9,buy,cancel,100.74,70
556.100000,5900,N9,buy,limit,100.81,22
556.200000,5901,N5,sell,market,,31
556.300000,5892,N11,buy,cancel,100.74,98
556.300000,5902,N11,buy,limit,100.76,39
556.400000,5882,N14,buy,cancel,100.67,74
556.400000,5903,N14,buy,market,,98
556.500000,5904,N11,buy,limit,100.84,17
556.800000,5865,N12,sell,cancel,101.02,13
556.800000,5905,N12,buy,limit,100.73,54
556.800000,5906,N14,buy,limit,100.84,39
556.900000,5907,N6,sell,limit,101.20,74
557.100000,5902,N11,buy,cancel,100.76,39
557.100000,5908,N11,buy,limit,100.90,84
557.600000,5909,N12,buy,market,,27
557.700000,5910,N2,sell,limit,100.95,67
557.900000,5911,N3,buy,limit,100.83,87
558.000000,5912,N0,sell,market,,74
558.000000,5913,MM,buy,limit,100.90,80
558.000000,5914,MM,sell,limit,101.00,80
558.200000,5842,N1,buy,cancel,100.71,98
558.200000,5915,N1,buy,limit,100.78,86
558.400000,5904,N11,buy,cancel,100.84,17
558.400000,5916,N11,buy,market,,92
558.500000,5917,N1,buy,limit,100.91,77
558.500000,5918,N9,buy,limit,100.92,61
558.600000,5841,N0,buy,cancel,100.73,35
558.600000,5919,N0,buy,limit,100.81,73
558.600000,5877,N14,sell,cancel,101.16,56
558.600000,5920,N14,sell,limit,101.00,32
558.700000,5921,N2,buy,market,,96
558.800000,5891,N7,sell,cancel,101.01,65
558.800000,5922,N7,buy,market,,22
558.800000,5895,N10,buy,cancel,100.86,13
558.800000,5923,N10,buy,market,,93
558.800000,5908,N11,buy,cancel,100.90,10
558.800000,5924,N11,sell,limit,101.13,42
559.000000,5843,N9,buy,cancel,100.64,15
559.000000,5925,N9,buy,limit,100.86,63
559.100000,5926,N10,sell,market,,93
559.300000,5927,N2,sell,market,,98
559.400000,5928,N7,buy,market,,28
559.500000,5929,N9,sell,limit,101.01,93
559.600000,5906,N14,buy,cancel,100.84,39
559.600000,5930,N14,buy,market,,42
559.700000,5924,N11,sell,cancel,101.13,14
559.700000,5931,N11,buy,market,,67
559.800000,5872,N7,buy,cancel,100.78,63
559.800000,5932,N7,buy,limit,100.96,69
560.000000,5933,N11,buy,market,,74
