ts,buyer,seller,price,qty,aggressor,mid_at_trade
589.700000,N8,N10,101.46,67,sell,
590.500000,N6,N7,101.48,44,buy,101.470000
590.500000,N6,N9,101.52,13,buy,101.490000
590.600000,N3,N9,101.52,24,buy,101.490000
590.600000,N8,N13,101.46,26,sell,101.490000
590.600000,N2,N13,101.45,58,sell,101.485000
590.800000,N0,N9,101.52,47,buy,101.485000
591.100000,N7,N9,101.52,9,buy,101.485000
591.100000,N7,MM,101.54,45,buy,101.495000
591.200000,N8,MM,101.54,35,buy,101.495000
591.600000,N2,CB,101.45,16,sell,101.560000
591.600000,N3,CB,101.44,73,sell,101.555000
591.900000,N3,N7,101.44,13,sell,101.555000
591.900000,MM,N7,101.44,56,sell,101.555000
591.900000,N10,N6,101.67,41,buy,101.555000
592.100000,MM,N10,101.44,24,sell,
592.100000,N4,N10,101.44,22,sell,
592.400000,N4,N10,101.44,13,sell,101.465000
592.400000,N6,N10,101.39,63,sell,101.440000
592.700000,N6,N11,101.39,13,sell,101.440000
592.700000,N4,N11,101.39,36,sell,101.440000
592.700000,N14,N11,101.37,46,sell,101.430000
593.200000,N14,N5,101.37,11,sell,101.395000
593.200000,N11,N5,101.37,50,sell,101.395000
593.300000,N11,CB,101.37,13,sell,101.395000
593.300000,N2,CB,101.35,22,sell,101.385000
593.300000,N5,CB,101.33,55,sell,101.375000
594.100000,N5,N9,101.33,6,sell,101.370000
594.100000,N11,N9,101.32,59,sell,101.365000
594.300000,N8,N5,101.41,43,buy,101.365000
594.400000,N7,N5,101.41,19,buy,101.365000
594.400000,N7,MM,101.41,21,buy,101.365000
595.100000,N11,N12,101.32,10,sell,101.365000
595.400000,N11,N5,101.32,21,sell,101.360000
595.400000,N4,N5,101.31,12,sell,101.355000
595.400000,N3,N5,101.31,56,sell,101.355000
596.000000,N7,N1,101.40,11,buy,101.355000
596.000000,N7,MM,101.41,59,buy,101.360000
596.000000,N7,N6,101.42,18,buy,101.365000
596.000000,N3,N8,101.31,7,sell,101.365000
596.000000,MM,N8,101.31,53,sell,101.365000
597.000000,N10,N9,101.41,75,buy,101.360000
597.000000,N10,N6,101.42,11,buy,101.365000
597.200000,N1,N6,101.42,53,buy,101.390000
597.200000,N1,N10,101.42,39,buy,101.390000
597.200000,MM,N2,101.36,20,sell,101.390000
597.200000,MM,N8,101.36,60,sell,101.390000
597.200000,N5,N8,101.29,21,sell,101.355000
597.300000,N14,N10,101.42,37,buy,101.355000
597.300000,N14,N14,101.43,20,buy,101.360000
597.300000,N14,N14,101.44,2,buy,101.365000
597.400000,N5,N9,101.29,7,sell,101.365000
597.400000,N14,N9,101.27,42,sell,101.355000
597.700000,N14,N0,101.27,56,sell,101.355000
597.700000,CA,N0,101.26,15,sell,101.350000
597.900000,N4,N3,101.38,20,buy,101.320000
598.200000,N11,N3,101.32,18,sell,101.350000
598.600000,N3,N3,101.38,21,buy,101.350000
598.600000,CB,N14,101.44,26,buy,101.380000
598.600000,CB,N12,101.45,46,buy,101.385000
